,gst (mol/m2s),tleaf(degC),par(micromol/m2),gblc(mol/m2s),An(micromol/m2s)
549,0.10005,17.562,0.0,0.77832,-1.7152
550,0.10005,16.6,0.0,0.75147,-1.6444
551,0.10005,15.92,0.0,0.71889,-1.5961
552,0.10005,15.384,0.0,0.72126,-1.5591
553,0.10005,15.221,0.0,0.78271,-1.548
554,0.10005,15.189,0.0,0.87558,-1.5458
555,0.10005,15.036,0.0,0.96838,-1.5355
556,0.10005,15.107,19.32,1.0383,-0.93923
557,0.13755,17.582,289.8,1.1715,7.4258
558,0.23052,20.579,734.16,1.1875,21.557
559,0.33042,24.282,1178.5,1.1538,35.049
560,0.35564,26.987,1584.2,1.0267,38.306
561,0.35852,28.804,1925.6,0.7165,38.676
562,0.36546,30.247,2157.4,0.65407,39.562
563,0.38518,30.878,2254.0,0.89682,42.061
564,0.39012,30.873,2176.7,1.0284,42.684
565,0.38294,30.109,1899.8,1.025,41.778
566,0.36922,28.867,1571.4,0.94332,40.041
567,0.35534,27.262,1255.8,0.93237,38.269
568,0.2511,25.779,811.44,1.0065,24.433
569,0.16803,24.113,444.36,0.93604,12.346
570,0.11386,21.888,161.0,0.67214,3.168
571,0.10005,19.702,12.88,0.54233,-1.47
572,0.10005,19.184,0.0,0.64086,-1.8415
573,0.10005,19.189,0.0,0.9415,-1.842
574,0.10005,18.443,0.0,0.91943,-1.7827
575,0.10005,17.033,0.0,0.62463,-1.6759
576,0.10005,17.03,0.0,0.73069,-1.6757
577,0.10005,16.599,0.0,0.8697,-1.6443
578,0.10005,15.696,0.0,0.90442,-1.5805
579,0.10005,14.997,0.0,0.91008,-1.5329
580,0.10005,14.67,19.32,0.92869,-0.91189
581,0.12149,17.0,199.64,1.0367,4.6062
582,0.20607,20.103,624.68,1.0267,18.053
583,0.31826,24.067,1094.8,1.0595,33.461
584,0.35136,26.686,1513.4,0.95772,37.758
585,0.35143,28.356,1796.8,0.65929,37.768
586,0.35298,30.012,2067.2,0.54233,37.966
587,0.37481,30.609,2157.4,0.74461,40.752
588,0.38771,30.876,2099.4,0.95951,42.381
589,0.38817,30.545,1893.4,1.0866,42.439
590,0.38144,29.684,1577.8,1.1115,41.591
591,0.3406,28.427,1165.6,1.0482,36.372
592,0.2229,27.332,689.08,0.92129,20.476
593,0.15441,25.905,379.96,0.74461,10.2
594,0.1122,23.859,154.56,0.54233,2.8393
595,0.10005,21.662,12.88,0.54233,-1.6334
596,0.10005,20.395,0.0,0.54233,-1.942
597,0.10005,19.552,0.0,0.56418,-1.8716
598,0.10005,18.78,0.0,0.61636,-1.8093
599,0.10005,17.77,0.0,0.64882,-1.731
600,0.10005,16.843,0.0,0.61358,-1.662
601,0.10005,16.244,0.0,0.56113,-1.619
602,0.10005,16.226,0.0,0.54567,-1.6176
603,0.10005,16.709,0.0,0.54233,-1.6523
604,0.10005,17.066,19.32,0.54233,-1.0689
605,0.1246,18.316,218.96,0.54233,5.1767
606,0.20357,20.989,611.8,0.79786,17.688
607,0.29431,23.641,998.2,1.035,30.296
608,0.34723,25.813,1423.2,1.1509,37.226
609,0.3628,27.357,1661.5,1.2369,39.223
610,0.37466,28.685,1906.2,1.2897,40.732
611,0.38256,29.703,2093.0,1.3095,41.73
612,0.38497,30.051,1996.4,1.3147,42.037
613,0.38518,30.081,1822.5,1.3225,42.062
614,0.38252,29.697,1577.8,1.3353,41.725
615,0.3577,28.897,1230.0,1.3683,38.569
616,0.27097,28.078,888.72,1.4041,27.154
617,0.17765,27.091,489.44,1.4138,13.825
618,0.11392,25.155,167.44,1.2615,3.1794
619,0.10005,21.2,19.32,0.94875,-1.3846
620,0.10005,18.983,0.0,0.81903,-1.8254
621,0.10005,16.93,0.0,0.63818,-1.6684
622,0.10005,15.517,0.0,0.54233,-1.5682
623,0.10005,15.585,0.0,0.62463,-1.5729
624,0.10005,16.212,0.0,0.80427,-1.6167
625,0.10005,15.675,0.0,0.89491,-1.5791
626,0.10005,15.205,0.0,0.91008,-1.5469
627,0.10005,14.946,0.0,0.93969,-1.5295
628,0.10005,14.964,19.32,0.93786,-0.93024
629,0.11935,16.742,186.76,0.95235,4.2101
630,0.18099,18.866,508.76,0.99626,14.333
631,0.27235,21.253,914.48,1.0627,27.342
632,0.32188,23.536,1384.6,0.99109,33.938
633,0.33619,25.349,1700.2,0.8064,35.8
634,0.33614,27.527,1990.0,0.54253,35.794
635,0.33864,27.904,1835.4,0.54233,36.117
636,0.34723,28.237,1764.6,0.61358,37.225
637,0.35823,28.564,1771.0,0.74461,38.639
638,0.36043,28.662,1783.9,0.7717,38.92
639,0.3503,27.708,1494.1,0.72126,37.622
640,0.32356,26.095,1107.7,0.61913,34.156
641,0.22204,24.507,689.08,0.54233,20.354
642,0.1307,23.278,257.6,0.54233,6.2514
643,0.10005,20.589,19.32,0.54233,-1.334
644,0.10005,19.079,0.0,0.54233,-1.8332
645,0.10005,18.097,0.0,0.54233,-1.7559
646,0.10005,17.157,0.0,0.61358,-1.6851
647,0.10005,16.213,0.0,0.68973,-1.6168
648,0.10005,15.507,0.0,0.73536,-1.5675
649,0.10005,14.916,0.0,0.75147,-1.5274
650,0.10005,14.483,0.0,0.78052,-1.4987
651,0.10005,14.224,0.0,0.8232,-1.4818
652,0.10005,14.185,19.32,0.8697,-0.88221
653,0.1352,17.151,276.92,1.04,7.0266
654,0.22747,20.277,721.28,1.096,21.126
655,0.32693,23.976,1178.5,1.0183,34.597
656,0.347,26.362,1590.7,0.89682,37.196
657,0.35965,28.061,1912.7,0.86575,38.82
658,0.37172,29.395,2163.8,0.88723,40.358
659,0.37726,29.93,2112.3,0.91008,41.063
660,0.38196,30.38,2125.2,0.92685,41.654
661,0.37939,30.087,1893.4,0.92869,41.331
662,0.37694,29.859,1764.6,0.91757,41.022
663,0.3695,29.084,1500.5,0.89873,40.076
664,0.33358,27.97,1139.9,0.86179,35.46
665,0.21829,26.842,669.76,0.77832,19.818
666,0.12076,24.942,206.08,0.54233,4.4742
667,0.10005,22.81,19.32,0.54233,-1.5247
668,0.10005,21.99,0.0,0.54233,-2.0826
669,0.10005,21.548,0.0,0.54233,-2.0426
670,0.10005,20.915,0.0,0.54233,-1.9867
671,0.10005,19.953,0.0,0.54233,-1.9047
672,0.10005,19.032,0.0,0.56418,-1.8294
673,0.10005,18.176,0.0,0.60232,-1.762
674,0.10005,17.375,0.0,0.62463,-1.7012
675,0.10005,16.707,0.0,0.66446,-1.6521
676,0.10005,16.154,19.32,0.70689,-1.0071
677,0.13505,18.732,276.92,0.81903,7.0026
678,0.22405,22.191,701.96,1.0014,20.64
679,0.3323,25.253,1146.3,0.80852,35.295
680,0.34174,27.625,1571.4,0.59947,36.519
681,0.35631,29.24,1841.8,0.6355,38.392
682,0.36882,29.832,1803.2,0.75147,39.99
683,0.37372,29.772,1494.1,0.85781,40.613
684,0.37377,29.736,1288.0,0.93604,40.618
685,0.38333,30.292,1526.3,0.9859,41.828
686,0.38256,30.067,1468.3,1.025,41.73
687,0.31516,29.316,1062.6,1.0167,33.057
688,0.19488,28.873,566.72,0.96662,16.411
689,0.14211,27.884,322.0,0.89108,8.1918
690,0.1075,25.489,128.8,0.66703,1.8699
691,0.10005,22.274,12.88,0.66703,-1.6874
692,0.10005,20.825,0.0,0.72126,-1.9789
693,0.10005,19.512,0.0,0.72599,-1.8682
694,0.10005,18.553,0.0,0.7165,-1.7913
695,0.10005,18.097,0.0,0.68725,-1.7559
696,0.10005,17.303,0.0,0.59661,-1.6959
697,0.10005,16.573,0.0,0.54253,-1.6425
698,0.10005,16.105,0.0,0.54233,-1.6091
699,0.10005,15.629,0.0,0.54233,-1.5759
700,0.10005,15.56,19.32,0.54233,-0.96821
701,0.13046,17.533,251.16,0.56418,6.2116
702,0.22057,20.84,689.08,0.76278,20.143
703,0.31823,24.184,1139.9,0.59661,33.461
704,0.33406,27.213,1545.6,0.54233,35.522
705,0.34948,29.506,1893.4,0.54233,37.518
706,0.36449,31.093,2138.1,0.57618,39.439
707,0.37636,31.518,2086.6,0.66446,40.946
708,0.38316,31.816,2041.5,0.71889,41.806
709,0.3826,31.311,1713.0,0.77391,41.735
710,0.32933,30.49,1114.1,0.84778,34.909
711,0.18011,30.98,502.32,0.91383,14.202
712,0.14523,30.545,341.32,0.93969,8.7096
713,0.16061,29.135,412.16,0.91383,11.186
714,0.11682,26.405,186.76,0.64618,3.7377
715,0.10005,22.79,12.88,0.5672,-1.7341
716,0.10005,21.332,0.0,0.54233,-2.0234
717,0.10005,20.9,0.0,0.54233,-1.9855
718,0.10005,20.084,0.0,0.54233,-1.9157
719,0.10005,18.97,0.0,0.54567,-1.8244
720,0.10005,17.993,0.0,0.54233,-1.7479
721,0.10005,17.17,0.0,0.54233,-1.686
722,0.10005,16.571,0.0,0.54233,-1.6423
723,0.10005,16.022,0.0,0.54233,-1.6032
724,0.10005,15.414,19.32,0.54233,-0.95881
725,0.13403,17.019,270.48,0.55808,6.8265
726,0.22019,20.012,689.08,0.7165,20.088
727,0.3102,23.474,1146.3,0.54233,32.403
728,0.33234,26.957,1584.2,0.54233,35.302
729,0.34737,29.193,1919.1,0.54233,37.243
730,0.37334,30.695,2163.8,0.71171,40.564
731,0.39004,31.635,2266.9,0.85581,42.675
732,0.3961,32.096,2241.1,0.96129,43.434
733,0.39542,31.935,2047.9,1.0432,43.351
734,0.3914,31.102,1674.4,1.0708,42.844
735,0.35697,29.761,1223.6,1.0383,38.478
736,0.24936,28.769,798.56,0.98416,24.192
737,0.16366,27.605,425.04,0.87362,11.664
738,0.11258,25.86,161.0,0.86179,2.9156
739,0.10005,22.65,12.88,0.91943,-1.7214
740,0.10005,21.255,0.0,0.93421,-2.0165
741,0.10005,20.142,0.0,0.81484,-1.9206
742,0.10005,18.915,0.0,0.67973,-1.82
743,0.10005,18.053,0.0,0.54567,-1.7525
744,0.10005,17.428,0.0,0.54233,-1.7052
745,0.10005,16.913,0.0,0.54233,-1.6671
746,0.10005,16.348,0.0,0.57618,-1.6263
747,0.10005,15.923,0.0,0.65929,-1.5963
748,0.10005,15.883,19.32,0.74231,-0.98924
749,0.12909,19.049,244.72,0.93604,5.9735
750,0.21545,22.403,663.32,1.1284,19.411
751,0.3231,25.648,1107.7,1.0611,34.096
752,0.36124,28.014,1519.8,0.92129,39.023
753,0.36809,29.648,1874.0,0.76502,39.896
754,0.37526,31.016,2151.0,0.70203,40.809
755,0.38145,31.476,2112.3,0.73536,41.593
756,0.37599,30.582,1597.1,0.76725,40.899
757,0.3453,29.783,1178.5,0.75828,36.978
758,0.21731,29.793,663.32,0.8417,19.68
759,0.22179,29.164,682.64,1.0267,20.318
760,0.20953,27.631,631.12,1.1177,18.555
761,0.14651,25.759,341.32,1.0498,8.9216
762,0.10617,23.641,115.92,0.80214,1.5822
763,0.10005,20.695,19.32,0.54233,-1.3427
764,0.10005,19.454,0.0,0.54233,-1.8635
765,0.10005,18.893,0.0,0.5732,-1.8182
766,0.10005,18.366,0.0,0.59661,-1.7767
767,0.10005,17.715,0.0,0.64086,-1.7268
768,0.10005,17.372,0.0,0.73303,-1.701
769,0.10005,17.163,0.0,0.80427,-1.6855
770,0.10005,16.916,0.0,0.84373,-1.6673
771,0.10005,16.608,0.0,0.84979,-1.645
772,0.10005,16.177,19.32,0.7914,-1.0086
773,0.13148,18.753,257.6,0.73069,6.3897
774,0.22277,22.584,695.52,0.7717,20.457
775,0.33263,25.558,1146.3,0.8064,35.339
776,0.36421,27.805,1461.9,1.0945,39.402
777,0.37869,29.187,1725.9,1.2075,41.242
778,0.38445,29.972,1745.2,1.2313,41.969
779,0.38419,29.935,1416.8,1.1961,41.937
780,0.17008,30.82,457.24,1.1284,12.664
781,0.34565,30.118,1178.5,1.0563,37.022
782,0.37725,29.6,1307.3,0.99109,41.059
783,0.37304,29.146,1384.6,0.9859,40.526
784,0.30627,28.36,1030.4,1.0692,31.884
785,0.20949,27.408,631.12,1.1434,18.55
786,0.11943,25.476,199.64,1.0611,4.2284
787,0.10005,21.746,12.88,0.84576,-1.6407
788,0.10005,20.083,0.0,0.75375,-1.9156
789,0.10005,19.011,0.0,0.64086,-1.8276
790,0.10005,18.079,0.0,0.58209,-1.7545
791,0.10005,17.368,0.0,0.56418,-1.7007
792,0.10005,17.173,0.0,0.5488,-1.6862
793,0.10005,16.92,0.0,0.54233,-1.6676
794,0.10005,16.042,0.0,0.54233,-1.6047
795,0.10005,15.07,0.0,0.54233,-1.5378
796,0.10005,14.557,19.32,0.54233,-0.90495
797,0.12938,16.936,244.72,0.54233,6.021
798,0.21459,20.244,663.32,0.57618,19.287
799,0.31083,23.577,1107.7,0.54233,32.486
800,0.33482,26.628,1526.3,0.59947,35.622
801,0.36166,28.83,1874.0,0.76948,39.077
802,0.3824,30.505,2131.6,0.91008,41.709
803,0.3939,31.596,2247.6,0.96662,43.159
804,0.39616,32.116,2215.4,0.98763,43.444
805,0.39564,31.983,2067.2,0.97191,43.376
806,0.38347,30.888,1622.9,0.85781,41.845
807,0.35307,29.243,1210.7,0.64618,37.978
808,0.25838,28.01,837.2,0.5672,25.436
809,0.1776,27.949,489.44,0.77832,13.818
810,0.1157,26.386,180.32,0.82112,3.5235
811,0.10005,22.97,6.44,0.8232,-1.9623
812,0.10005,21.645,0.0,0.82735,-2.0513
813,0.10005,20.651,0.0,0.79786,-1.9639
814,0.10005,19.538,0.0,0.7093,-1.8704
815,0.10005,18.707,0.0,0.61358,-1.8035
816,0.10005,18.101,0.0,0.58502,-1.7562
817,0.10005,18.222,0.0,0.65145,-1.7655
818,0.10005,17.899,0.0,0.7717,-1.7407
819,0.10005,16.877,0.0,0.79572,-1.6645
820,0.10005,15.985,12.88,0.74461,-1.1974
821,0.11593,17.771,167.44,0.79572,3.5666
822,0.17186,20.208,463.68,0.72835,12.938
823,0.27514,22.828,920.92,0.54233,27.721
824,0.32704,26.144,1423.2,0.54233,34.612
825,0.3542,28.797,1777.4,0.65145,38.122
826,0.38214,30.613,2028.6,0.88143,41.677
827,0.39556,31.966,2241.1,1.0383,43.367
828,0.39513,31.864,1790.3,1.1404,43.312
829,0.39797,32.619,2060.8,1.1759,43.673
830,0.39554,31.962,1790.3,1.1223,43.365
831,0.35932,30.38,1230.0,0.97543,38.779
832,0.27123,28.551,888.72,0.68475,27.189
833,0.17342,27.11,470.12,0.89491,13.18
834,0.11646,24.183,180.32,1.3392,3.6679
835,0.10005,21.274,12.88,1.452,-1.5999
836,0.10005,20.138,0.0,1.3147,-1.9202
837,0.10005,19.732,0.0,1.1903,-1.8863
838,0.10005,19.588,0.0,1.2396,-1.8744
839,0.10005,19.743,0.0,1.3134,-1.8873
840,0.10005,19.946,0.0,1.3147,-1.9041
841,0.10005,20.236,0.0,1.2465,-1.9285
842,0.10005,20.229,0.0,1.1479,-1.9279
843,0.10005,20.299,0.0,1.2451,-1.9338
844,0.10005,19.956,19.32,1.1989,-1.2832
845,0.11755,20.207,180.32,1.0724,3.8755
846,0.187,21.637,534.52,0.95951,15.238
847,0.29803,24.307,1011.1,0.87753,30.792
848,0.34811,27.209,1461.9,0.75375,37.341
849,0.36921,29.369,1796.8,0.83353,40.039
850,0.39054,30.95,2067.2,1.0317,42.739
851,0.39453,31.732,2170.3,1.1299,43.239
852,0.39577,32.02,2196.0,1.1568,43.395
853,0.39448,31.721,2041.5,1.1419,43.232
854,0.39186,31.193,1816.1,1.1146,42.905
855,0.38303,29.986,1358.8,1.066,41.789
856,0.27941,28.989,920.92,0.95055,28.297
857,0.18047,26.63,502.32,0.67214,14.255
858,0.11866,24.312,193.2,0.95055,4.0851
859,0.10005,21.147,6.44,1.2174,-1.798
860,0.10005,19.325,0.0,1.0465,-1.853
861,0.10005,18.601,0.0,0.90442,-1.7951
862,0.10005,18.218,0.0,0.90063,-1.7652
863,0.10005,18.051,0.0,0.8853,-1.7524
864,0.10005,18.145,0.0,0.93054,-1.7596
865,0.10005,18.454,0.0,0.99109,-1.7836
866,0.10005,18.364,0.0,0.94694,-1.7766
867,0.10005,17.779,0.0,0.83147,-1.7316
868,0.10005,17.364,0.0,0.81274,-1.7004
869,0.12668,19.565,231.84,0.93237,5.5487
870,0.21117,22.508,644.0,0.94332,18.794
871,0.31659,25.536,1081.9,0.54233,33.243
872,0.34543,28.051,1487.6,0.60797,36.996
873,0.37254,29.718,1835.4,0.8417,40.463
874,0.38909,30.9,2099.4,0.99109,42.555
875,0.39365,31.546,2215.4,1.0756,43.13
876,0.39353,31.517,2176.7,1.1085,43.112
877,0.39155,31.129,2028.6,1.0913,42.862
878,0.38294,30.076,1571.4,1.035,41.778
879,0.3296,28.952,1120.6,0.91383,34.945
880,0.23352,27.464,734.16,0.65145,21.98
881,0.15176,25.849,367.08,0.54233,9.7739
882,0.11005,23.982,141.68,0.54233,2.4067
883,0.10005,21.852,12.88,0.54233,-1.65
884,0.10005,20.534,0.0,0.62737,-1.9538
885,0.10005,19.319,0.0,0.86575,-1.8525
886,0.10005,17.975,0.0,0.8598,-1.7465
887,0.10005,16.821,0.0,0.71411,-1.6604
888,0.10005,16.063,0.0,0.54233,-1.6061
889,0.10005,16.175,0.0,0.54567,-1.6141
890,0.10005,16.589,0.0,0.60515,-1.6436
891,0.10005,16.844,0.0,0.60797,-1.6621
892,0.10005,17.067,0.0,0.59084,-1.6784
893,0.12002,18.899,193.2,0.5672,4.3402
894,0.19384,21.221,566.72,0.6355,16.257
895,0.29895,23.617,1017.5,0.54233,30.915
896,0.3332,26.097,1481.2,0.63009,35.414
897,0.35909,27.93,1816.1,0.87948,38.748
898,0.3771,29.381,2086.6,1.0514,41.039
899,0.38682,30.329,2215.4,1.1494,42.267
900,0.38926,30.727,2215.4,1.1946,42.577
901,0.3887,30.63,2093.0,1.2131,42.504
902,0.38009,29.37,1545.6,1.1903,41.42
903,0.29013,28.271,966.0,1.1568,29.737
904,0.17764,27.276,489.44,1.1069,13.824
905,0.12279,25.884,218.96,0.96662,4.8466
906,0.10716,23.526,122.36,0.62737,1.8022
907,0.10005,21.403,6.44,0.54233,-1.8203
908,0.10005,20.705,0.0,0.54233,-1.9685
909,0.10005,20.495,0.0,0.54233,-1.9504
910,0.10005,19.702,0.0,0.54233,-1.8839
911,0.10005,18.502,0.0,0.54253,-1.7874
912,0.10005,18.036,0.0,0.61358,-1.7512
913,0.10005,17.918,0.0,0.70446,-1.7422
914,0.10005,17.536,0.0,0.71889,-1.7132
915,0.10005,17.258,0.0,0.67973,-1.6925
916,0.10005,17.106,0.0,0.65929,-1.6813
917,0.11802,17.935,180.32,0.74691,3.9672
918,0.16257,19.459,418.6,0.64352,11.494
919,0.23112,21.746,734.16,0.54233,21.643
920,0.3291,24.199,1204.3,0.85181,34.881
921,0.34746,26.217,1668.0,0.95414,37.258
922,0.35957,27.571,1977.1,0.98936,38.81
923,0.36423,28.08,2041.5,1.0014,39.405
924,0.36797,28.447,2170.3,1.0217,39.881
925,0.36387,27.982,2047.9,1.0183,39.357
926,0.36074,27.87,1816.1,0.94332,38.959
927,0.35214,27.11,1371.7,0.87166,37.857
928,0.26334,25.706,862.96,0.80852,26.116
929,0.18315,23.833,515.2,0.57021,14.66
930,0.11819,22.072,186.76,0.7717,3.9954
931,0.10005,19.888,6.44,1.0514,-1.6921
932,0.10005,18.778,0.0,1.1115,-1.8091
933,0.10005,18.242,0.0,0.94875,-1.7671
934,0.10005,17.607,0.0,0.68973,-1.7186
935,0.10005,16.993,0.0,0.54233,-1.673
936,0.10005,16.726,0.0,0.54233,-1.6535
937,0.10005,16.613,0.0,0.54233,-1.6453
938,0.10005,16.627,0.0,0.67214,-1.6464
939,0.10005,16.179,0.0,0.82528,-1.6144
940,0.10005,15.591,0.0,0.84373,-1.5732
941,0.11735,15.693,173.88,0.81484,3.8405
942,0.16594,16.767,489.44,0.61913,12.022
943,0.26938,19.953,985.32,0.59661,26.942
944,0.31818,23.215,1461.9,0.84373,33.453
945,0.34447,25.847,1816.1,0.95235,36.872
946,0.36322,27.763,2093.0,1.0676,39.276
947,0.37541,28.822,2196.0,1.1932,40.826
948,0.37973,29.321,2183.2,1.2897,41.373
949,0.37959,29.305,2093.0,1.3276,41.357
950,0.37533,28.766,1867.6,1.3379,40.817
951,0.367,27.808,1532.7,1.3238,39.759
952,0.32554,26.468,1114.1,1.2615,34.416
953,0.20028,24.827,592.48,1.1238,17.208
954,0.1226,22.52,212.52,0.77391,4.8122
955,0.10005,19.711,6.44,0.54233,-1.6776
956,0.10005,18.804,0.0,0.74691,-1.8112
957,0.10005,17.849,0.0,0.92685,-1.7369
958,0.10005,17.153,0.0,0.95414,-1.6847
959,0.10005,16.841,0.0,0.93969,-1.6619
960,0.10005,16.383,0.0,0.93054,-1.6288
961,0.10005,15.556,0.0,0.78271,-1.5708
962,0.10005,14.415,0.0,0.54233,-1.4943
963,0.10005,13.967,0.0,0.58502,-1.4652
964,0.10005,13.779,0.0,0.74691,-1.4532
965,0.12072,14.818,193.2,0.88336,4.4633
966,0.17765,17.319,579.6,0.8598,13.829
967,0.29783,21.476,1036.8,0.81903,30.765
968,0.32659,24.861,1500.5,0.66446,34.552
969,0.34118,27.175,1848.3,0.6355,36.446
970,0.35908,28.4,2060.8,0.78707,38.747
971,0.36696,28.957,2157.4,0.86179,39.753
972,0.36463,28.983,2151.0,0.80427,39.456
973,0.34767,28.43,1938.4,0.60232,37.285
974,0.32913,26.466,1410.4,0.54233,34.884
975,0.29069,24.86,978.88,0.61078,29.813
976,0.21459,24.093,656.88,0.69221,19.285
977,0.13324,22.818,270.48,0.60515,6.6892
978,0.10784,21.339,122.36,0.54233,1.9465
979,0.10005,19.631,6.44,0.54233,-1.6712
980,0.10005,18.429,0.0,0.54233,-1.7816
981,0.10005,17.666,0.0,0.54233,-1.723
982,0.10005,17.088,0.0,0.59947,-1.6799
983,0.10005,16.392,0.0,0.65929,-1.6295
984,0.10005,15.868,0.0,0.70689,-1.5925
985,0.10005,15.523,0.0,0.77391,-1.5686
986,0.10005,15.312,0.0,0.86378,-1.5541
987,0.10005,15.232,0.0,0.96662,-1.5487
988,0.10005,15.12,0.0,1.0416,-1.5412
989,0.12484,16.706,218.96,1.1449,5.2194
990,0.2072,19.398,631.12,1.0976,18.217
991,0.30315,23.123,1036.8,0.96307,31.471
992,0.3431,25.68,1429.7,0.95055,36.695
993,0.35845,27.383,1764.6,1.0065,38.667
994,0.37093,28.632,2047.9,1.0724,40.259
995,0.37516,28.957,2105.9,1.1253,40.793
996,0.36861,28.229,1912.7,1.1253,39.964
997,0.24197,25.764,772.8,1.0724,23.164
998,0.18461,24.473,521.64,0.98763,14.879
999,0.14689,23.486,341.32,0.90631,8.9829
1000,0.15606,22.58,386.4,0.83147,10.465
1001,0.11093,21.073,141.68,0.72835,2.5873
1002,0.1006,19.228,64.4,0.70689,0.21595
1003,0.10005,17.592,6.44,0.73536,-1.5136
1004,0.10005,16.721,0.0,0.6355,-1.6531
1005,0.10005,16.309,0.0,0.61636,-1.6236
1006,0.10005,15.868,0.0,0.63818,-1.5925
1007,0.10005,15.424,0.0,0.61913,-1.5618
1008,0.10005,15.006,0.0,0.54233,-1.5334
1009,0.10005,15.286,0.0,0.54233,-1.5524
1010,0.10005,14.952,0.0,0.54233,-1.5298
1011,0.10005,13.833,0.0,0.54233,-1.4566
1012,0.10005,13.167,0.0,0.54233,-1.4147
1013,0.12389,15.574,212.52,0.54233,5.0445
1014,0.2056,18.887,624.68,0.58794,17.985
1015,0.30624,22.193,1069.0,0.68225,31.882
1016,0.33305,24.853,1487.6,0.8232,35.395
1017,0.34944,26.544,1841.8,0.93054,37.512
1018,0.36038,27.555,2022.2,1.025,38.914
1019,0.36587,27.937,2015.7,1.1177,39.614
1020,0.36202,27.357,1655.1,1.1759,39.121
1021,0.35125,26.231,1217.2,1.1788,37.743
1022,0.22222,25.02,689.08,1.1284,20.379
1023,0.16264,23.505,418.6,1.0383,11.507
1024,0.1183,21.649,186.76,0.90063,4.0163
1025,0.10263,20.299,83.72,0.76278,0.7648
1026,0.10059,19.294,64.4,0.63818,0.21152
1027,0.10005,18.16,12.88,0.54233,-1.3513
1028,0.10005,17.372,0.0,0.54233,-1.701
1029,0.10005,16.721,0.0,0.54233,-1.6531
1030,0.10005,16.388,0.0,0.54233,-1.6292
1031,0.10005,16.036,0.0,0.54233,-1.6043
1032,0.10005,15.577,0.0,0.54233,-1.5723
1033,0.10005,14.729,0.0,0.54233,-1.5149
1034,0.10005,14.309,0.0,0.54233,-1.4873
1035,0.10005,14.112,0.0,0.54233,-1.4745
1036,0.10005,13.883,0.0,0.58209,-1.4598
1037,0.11647,14.727,167.44,0.65145,3.6698
1038,0.15987,16.432,495.88,0.68475,11.07
1039,0.25316,19.614,882.28,0.66188,24.718
1040,0.31356,22.817,1294.4,0.68973,32.846
1041,0.33192,25.066,1693.7,0.74919,35.246
1042,0.34417,26.291,1944.9,0.82941,36.832
1043,0.34576,26.367,1880.5,0.85781,37.037
1044,0.35037,26.818,2002.8,0.88916,37.631
1045,0.34628,26.366,1932.0,0.87362,37.104
1046,0.33264,25.167,1597.1,0.74919,35.341
1047,0.26281,22.587,869.4,0.54233,26.044
1048,0.15872,21.066,399.28,0.63009,10.886
1049,0.12205,20.0,206.08,0.72363,4.7101
1050,0.11255,18.763,148.12,0.70203,2.9122
1051,0.10005,16.928,19.32,0.57914,-1.0594
1052,0.10005,15.828,0.0,0.54567,-1.5897
1053,0.10005,15.341,0.0,0.57914,-1.5561
1054,0.10005,14.958,0.0,0.59373,-1.5302
1055,0.10005,14.504,0.0,0.60515,-1.5001
1056,0.10005,14.205,0.0,0.66446,-1.4805
1057,0.10005,14.051,0.0,0.79786,-1.4706
1058,0.10005,13.764,0.0,0.925,-1.4522
1059,0.10005,13.304,0.0,0.9415,-1.4232
1060,0.10005,12.972,0.0,0.92315,-1.4027
1061,0.12507,14.888,218.96,1.0284,5.2577
1062,0.19509,18.003,650.44,1.0595,16.445
1063,0.29697,21.403,1101.2,1.0367,30.651
1064,0.32502,23.809,1513.4,0.86378,34.348
1065,0.33593,25.946,1854.7,0.69713,35.767
1066,0.34221,27.86,2105.9,0.58502,36.58
1067,0.34795,28.791,2157.4,0.57618,37.32
1068,0.34023,26.969,1378.2,0.64352,36.323
1069,0.35696,28.434,1893.4,0.74,38.476
1070,0.35975,28.229,1893.4,0.83353,38.833
1071,0.3526,26.975,1564.9,0.91943,37.917
1072,0.33415,25.483,1152.8,0.95772,35.537
1073,0.2249,24.261,701.96,0.92315,20.761
1074,0.1285,22.4,244.72,0.72599,5.8656
1075,0.10005,18.802,19.32,0.5488,-1.1941
1076,0.10005,17.506,0.0,0.54233,-1.711
1077,0.10005,16.55,0.0,0.54233,-1.6408
1078,0.10005,15.698,0.0,0.62189,-1.5806
1079,0.10005,14.602,0.0,0.71411,-1.5066
1080,0.10005,13.594,0.0,0.77391,-1.4414
1081,0.10005,13.052,0.0,0.82112,-1.4076
1082,0.10005,12.751,0.0,0.85581,-1.3891
1083,0.10005,12.483,0.0,0.8598,-1.373
1084,0.10005,12.257,0.0,0.85181,-1.3594
1085,0.12396,14.851,212.52,0.96129,5.0595
1086,0.20555,18.356,650.44,1.0317,17.979
1087,0.30524,22.106,1107.7,1.0547,31.748
1088,0.33588,24.771,1532.7,1.053,35.762
1089,0.34923,26.36,1880.5,0.97718,37.484
1090,0.35724,27.648,2144.5,0.893,38.512
1091,0.35921,28.272,2163.8,0.81274,38.764
1092,0.36191,28.832,2221.8,0.77391,39.109
1093,0.36245,28.766,2080.1,0.79572,39.178
1094,0.36215,28.41,1899.8,0.85581,39.139
1095,0.35616,27.301,1487.6,0.94875,38.374
1096,0.33165,26.142,1139.9,1.0065,35.212
1097,0.2208,25.189,682.64,1.0048,20.176
